"CAGDP1 Gross Domestic Product (GDP) summary by county and metropolitan area"
"" 
"Bureau of Economic Analysis" 
"County"
"GeoFips","GeoName","LineCode","Description","2016"
"27149","Stevens, MN","1","Real GDP (thousands of chained 2012 dollars)",618864
"27149","Stevens, MN","2","Chain-type quantity indexes for real GDP",89.357
"27149","Stevens, MN","3","Current-dollar GDP (thousands of current dollars)",602892
"27151","Swift, MN","1","Real GDP (thousands of chained 2012 dollars)",473803
"27151","Swift, MN","2","Chain-type quantity indexes for real GDP",86.343
"27151","Swift, MN","3","Current-dollar GDP (thousands of current dollars)",491983
"27153","Todd, MN","1","Real GDP (thousands of chained 2012 dollars)",747664
"27153","Todd, MN","2","Chain-type quantity indexes for real GDP",98.915
"27153","Todd, MN","3","Current-dollar GDP (thousands of current dollars)",769033
"27155","Traverse, MN","1","Real GDP (thousands of chained 2012 dollars)",204156
"27155","Traverse, MN","2","Chain-type quantity indexes for real GDP",74.031
"27155","Traverse, MN","3","Current-dollar GDP (thousands of current dollars)",186472
"27157","Wabasha, MN","1","Real GDP (thousands of chained 2012 dollars)",609257
"27157","Wabasha, MN","2","Chain-type quantity indexes for real GDP",86.687
"27157","Wabasha, MN","3","Current-dollar GDP (thousands of current dollars)",647934
"27159","Wadena, MN","1","Real GDP (thousands of chained 2012 dollars)",486690
"27159","Wadena, MN","2","Chain-type quantity indexes for real GDP",106.038
"27159","Wadena, MN","3","Current-dollar GDP (thousands of current dollars)",518289
"27161","Waseca, MN","1","Real GDP (thousands of chained 2012 dollars)",796919
"27161","Waseca, MN","2","Chain-type quantity indexes for real GDP",93.037
"27161","Waseca, MN","3","Current-dollar GDP (thousands of current dollars)",804693
"27163","Washington, MN","1","Real GDP (thousands of chained 2012 dollars)",9100043
"27163","Washington, MN","2","Chain-type quantity indexes for real GDP",111.901
"27163","Washington, MN","3","Current-dollar GDP (thousands of current dollars)",9271772
"27165","Watonwan, MN","1","Real GDP (thousands of chained 2012 dollars)",407683
"27165","Watonwan, MN","2","Chain-type quantity indexes for real GDP",89.850
"27165","Watonwan, MN","3","Current-dollar GDP (thousands of current dollars)",421275
"27167","Wilkin, MN","1","Real GDP (thousands of chained 2012 dollars)",319226
"27167","Wilkin, MN","2","Chain-type quantity indexes for real GDP",85.122
"27167","Wilkin, MN","3","Current-dollar GDP (thousands of current dollars)",339266
"27169","Winona, MN","1","Real GDP (thousands of chained 2012 dollars)",2336934
"27169","Winona, MN","2","Chain-type quantity indexes for real GDP",108.190
"27169","Winona, MN","3","Current-dollar GDP (thousands of current dollars)",2437167
"27171","Wright, MN","1","Real GDP (thousands of chained 2012 dollars)",3872717
"27171","Wright, MN","2","Chain-type quantity indexes for real GDP",107.866
"27171","Wright, MN","3","Current-dollar GDP (thousands of current dollars)",4259228
"27173","Yellow Medicine, MN","1","Real GDP (thousands of chained 2012 dollars)",702296
"27173","Yellow Medicine, MN","2","Chain-type quantity indexes for real GDP",131.744
"27173","Yellow Medicine, MN","3","Current-dollar GDP (thousands of current dollars)",651579
"32001","Churchill, NV","1","Real GDP (thousands of chained 2012 dollars)",951966
"32001","Churchill, NV","2","Chain-type quantity indexes for real GDP",106.035
"32001","Churchill, NV","3","Current-dollar GDP (thousands of current dollars)",1029788
"32003","Clark, NV","1","Real GDP (thousands of chained 2012 dollars)",99198167
"32003","Clark, NV","2","Chain-type quantity indexes for real GDP",111.192
"32003","Clark, NV","3","Current-dollar GDP (thousands of current dollars)",108746897
"32005","Douglas, NV","1","Real GDP (thousands of chained 2012 dollars)",2170340
"32005","Douglas, NV","2","Chain-type quantity indexes for real GDP",113.864
"32005","Douglas, NV","3","Current-dollar GDP (thousands of current dollars)",2332980
"32007","Elko, NV","1","Real GDP (thousands of chained 2012 dollars)",2485334
"32007","Elko, NV","2","Chain-type quantity indexes for real GDP",85.640
"32007","Elko, NV","3","Current-dollar GDP (thousands of current dollars)",2527151
"32009","Esmeralda, NV","1","Real GDP (thousands of chained 2012 dollars)",95092
"32009","Esmeralda, NV","2","Chain-type quantity indexes for real GDP",105.222
"32009","Esmeralda, NV","3","Current-dollar GDP (thousands of current dollars)",87525
"32011","Eureka, NV","1","Real GDP (thousands of chained 2012 dollars)",1489421
"32011","Eureka, NV","2","Chain-type quantity indexes for real GDP",75.055
"32011","Eureka, NV","3","Current-dollar GDP (thousands of current dollars)",1224340
"32013","Humboldt, NV","1","Real GDP (thousands of chained 2012 dollars)",1183387
"32013","Humboldt, NV","2","Chain-type quantity indexes for real GDP",77.002
"32013","Humboldt, NV","3","Current-dollar GDP (thousands of current dollars)",1130315
"32015","Lander, NV","1","Real GDP (thousands of chained 2012 dollars)",837997
"32015","Lander, NV","2","Chain-type quantity indexes for real GDP",88.108
"32015","Lander, NV","3","Current-dollar GDP (thousands of current dollars)",723122
"32017","Lincoln, NV","1","Real GDP (thousands of chained 2012 dollars)",168014
"32017","Lincoln, NV","2","Chain-type quantity indexes for real GDP",101.550
"32017","Lincoln, NV","3","Current-dollar GDP (thousands of current dollars)",180122
"32019","Lyon, NV","1","Real GDP (thousands of chained 2012 dollars)",1318058
"32019","Lyon, NV","2","Chain-type quantity indexes for real GDP",115.996
"32019","Lyon, NV","3","Current-dollar GDP (thousands of current dollars)",1372239
"32021","Mineral, NV","1","Real GDP (thousands of chained 2012 dollars)",209668
"32021","Mineral, NV","2","Chain-type quantity indexes for real GDP",108.439
"32021","Mineral, NV","3","Current-dollar GDP (thousands of current dollars)",220229
"32023","Nye, NV","1","Real GDP (thousands of chained 2012 dollars)",1484407
"32023","Nye, NV","2","Chain-type quantity indexes for real GDP",99.591
"32023","Nye, NV","3","Current-dollar GDP (thousands of current dollars)",1456291
"32027","Pershing, NV","1","Real GDP (thousands of chained 2012 dollars)",334099
"32027","Pershing, NV","2","Chain-type quantity indexes for real GDP",95.192
"32027","Pershing, NV","3","Current-dollar GDP (thousands of current dollars)",294572
"32029","Storey, NV","1","Real GDP (thousands of chained 2012 dollars)",728269
"32029","Storey, NV","2","Chain-type quantity indexes for real GDP",135.045
"32029","Storey, NV","3","Current-dollar GDP (thousands of current dollars)",781416
"32031","Washoe, NV","1","Real GDP (thousands of chained 2012 dollars)",22884873
"32031","Washoe, NV","2","Chain-type quantity indexes for real GDP",109.884
"32031","Washoe, NV","3","Current-dollar GDP (thousands of current dollars)",25248707
"32033","White Pine, NV","1","Real GDP (thousands of chained 2012 dollars)",629704
"32033","White Pine, NV","2","Chain-type quantity indexes for real GDP",83.002
"32033","White Pine, NV","3","Current-dollar GDP (thousands of current dollars)",596141
"32510","Carson City (Independent City), NV","1","Real GDP (thousands of chained 2012 dollars)",2993317
"32510","Carson City (Independent City), NV","2","Chain-type quantity indexes for real GDP",96.562
"32510","Carson City (Independent City), NV","3","Current-dollar GDP (thousands of current dollars)",3263246
"37001","Alamance, NC","1","Real GDP (thousands of chained 2012 dollars)",5142796
"37001","Alamance, NC","2","Chain-type quantity indexes for real GDP",99.588
"37001","Alamance, NC","3","Current-dollar GDP (thousands of current dollars)",5623520
"37003","Alexander, NC","1","Real GDP (thousands of chained 2012 dollars)",812487
"37003","Alexander, NC","2","Chain-type quantity indexes for real GDP",118.266
"37003","Alexander, NC","3","Current-dollar GDP (thousands of current dollars)",838434
"37005","Alleghany, NC","1","Real GDP (thousands of chained 2012 dollars)",452424
"37005","Alleghany, NC","2","Chain-type quantity indexes for real GDP",156.966
"37005","Alleghany, NC","3","Current-dollar GDP (thousands of current dollars)",496652
"37007","Anson, NC","1","Real GDP (thousands of chained 2012 dollars)",704947
"37007","Anson, NC","2","Chain-type quantity indexes for real GDP",100.239
"37007","Anson, NC","3","Current-dollar GDP (thousands of current dollars)",733435
"37009","Ashe, NC","1","Real GDP (thousands of chained 2012 dollars)",708157
"37009","Ashe, NC","2","Chain-type quantity indexes for real GDP",104.605
"37009","Ashe, NC","3","Current-dollar GDP (thousands of current dollars)",750087
"37011","Avery, NC","1","Real GDP (thousands of chained 2012 dollars)",547967
"37011","Avery, NC","2","Chain-type quantity indexes for real GDP",99.756
"37011","Avery, NC","3","Current-dollar GDP (thousands of current dollars)",599291
"37013","Beaufort, NC","1","Real GDP (thousands of chained 2012 dollars)",1464391
"37013","Beaufort, NC","2","Chain-type quantity indexes for real GDP",86.565
"37013","Beaufort, NC","3","Current-dollar GDP (thousands of current dollars)",1622601
"37015","Bertie, NC","1","Real GDP (thousands of chained 2012 dollars)",581268
"37015","Bertie, NC","2","Chain-type quantity indexes for real GDP",91.321
"37015","Bertie, NC","3","Current-dollar GDP (thousands of current dollars)",650225
"37017","Bladen, NC","1","Real GDP (thousands of chained 2012 dollars)",1499085
"37017","Bladen, NC","2","Chain-type quantity indexes for real GDP",99.157
"37017","Bladen, NC","3","Current-dollar GDP (thousands of current dollars)",1626473
"37019","Brunswick, NC","1","Real GDP (thousands of chained 2012 dollars)",3533327
"37019","Brunswick, NC","2","Chain-type quantity indexes for real GDP",105.658
"37019","Brunswick, NC","3","Current-dollar GDP (thousands of current dollars)",3856582
"37021","Buncombe, NC","1","Real GDP (thousands of chained 2012 dollars)",11063449
"37021","Buncombe, NC","2","Chain-type quantity indexes for real GDP",111.411
"37021","Buncombe, NC","3","Current-dollar GDP (thousands of current dollars)",12019457
"37023","Burke, NC","1","Real GDP (thousands of chained 2012 dollars)",2526624
"37023","Burke, NC","2","Chain-type quantity indexes for real GDP",97.087
"37023","Burke, NC","3","Current-dollar GDP (thousands of current dollars)",2798160
"37025","Cabarrus, NC","1","Real GDP (thousands of chained 2012 dollars)",6157715
"37025","Cabarrus, NC","2","Chain-type quantity indexes for real GDP",108.785
"37025","Cabarrus, NC","3","Current-dollar GDP (thousands of current dollars)",6760444
"37027","Caldwell, NC","1","Real GDP (thousands of chained 2012 dollars)",2149216
"37027","Caldwell, NC","2","Chain-type quantity indexes for real GDP",102.974
"37027","Caldwell, NC","3","Current-dollar GDP (thousands of current dollars)",2353351
"37029","Camden, NC","1","Real GDP (thousands of chained 2012 dollars)",153013
"37029","Camden, NC","2","Chain-type quantity indexes for real GDP",81.157
"37029","Camden, NC","3","Current-dollar GDP (thousands of current dollars)",166525
"37031","Carteret, NC","1","Real GDP (thousands of chained 2012 dollars)",1970264
"37031","Carteret, NC","2","Chain-type quantity indexes for real GDP",103.670
"37031","Carteret, NC","3","Current-dollar GDP (thousands of current dollars)",2170727
"37033","Caswell, NC","1","Real GDP (thousands of chained 2012 dollars)",416791
"37033","Caswell, NC","2","Chain-type quantity indexes for real GDP",129.207
"37033","Caswell, NC","3","Current-dollar GDP (thousands of current dollars)",430412
"37035","Catawba, NC","1","Real GDP (thousands of chained 2012 dollars)",7867830
"37035","Catawba, NC","2","Chain-type quantity indexes for real GDP",106.431
"37035","Catawba, NC","3","Current-dollar GDP (thousands of current dollars)",8504221
"37037","Chatham, NC","1","Real GDP (thousands of chained 2012 dollars)",1327417
"37037","Chatham, NC","2","Chain-type quantity indexes for real GDP",95.842
"37037","Chatham, NC","3","Current-dollar GDP (thousands of current dollars)",1452564
"37039","Cherokee, NC","1","Real GDP (thousands of chained 2012 dollars)",668725
"37039","Cherokee, NC","2","Chain-type quantity indexes for real GDP",102.589
"37039","Cherokee, NC","3","Current-dollar GDP (thousands of current dollars)",725348
"37041","Chowan, NC","1","Real GDP (thousands of chained 2012 dollars)",450951
"37041","Chowan, NC","2","Chain-type quantity indexes for real GDP",103.647
"37041","Chowan, NC","3","Current-dollar GDP (thousands of current dollars)",492637
"37043","Clay, NC","1","Real GDP (thousands of chained 2012 dollars)",183641
"37043","Clay, NC","2","Chain-type quantity indexes for real GDP",102.195
"37043","Clay, NC","3","Current-dollar GDP (thousands of current dollars)",202314
"37045","Cleveland, NC","1","Real GDP (thousands of chained 2012 dollars)",3302964
"37045","Cleveland, NC","2","Chain-type quantity indexes for real GDP",110.383
"37045","Cleveland, NC","3","Current-dollar GDP (thousands of current dollars)",3608299
"37047","Columbus, NC","1","Real GDP (thousands of chained 2012 dollars)",1330520
"37047","Columbus, NC","2","Chain-type quantity indexes for real GDP",94.958
"37047","Columbus, NC","3","Current-dollar GDP (thousands of current dollars)",1461331
"37049","Craven, NC","1","Real GDP (thousands of chained 2012 dollars)",4348858
"37049","Craven, NC","2","Chain-type quantity indexes for real GDP",97.352
"37049","Craven, NC","3","Current-dollar GDP (thousands of current dollars)",4708643
"37051","Cumberland, NC","1","Real GDP (thousands of chained 2012 dollars)",15814473
"37051","Cumberland, NC","2","Chain-type quantity indexes for real GDP",95.760
"37051","Cumberland, NC","3","Current-dollar GDP (thousands of current dollars)",17110687
"37053","Currituck, NC","1","Real GDP (thousands of chained 2012 dollars)",573065
"37053","Currituck, NC","2","Chain-type quantity indexes for real GDP",99.975
"37053","Currituck, NC","3","Current-dollar GDP (thousands of current dollars)",633680
"37055","Dare, NC","1","Real GDP (thousands of chained 2012 dollars)",1741756
"37055","Dare, NC","2","Chain-type quantity indexes for real GDP",102.559
"37055","Dare, NC","3","Current-dollar GDP (thousands of current dollars)",1937348
"37057","Davidson, NC","1","Real GDP (thousands of chained 2012 dollars)",4531913
"37057","Davidson, NC","2","Chain-type quantity indexes for real GDP",118.781
"37057","Davidson, NC","3","Current-dollar GDP (thousands of current dollars)",5005623
"37059","Davie, NC","1","Real GDP (thousands of chained 2012 dollars)",1092842
"37059","Davie, NC","2","Chain-type quantity indexes for real GDP",125.122
"37059","Davie, NC","3","Current-dollar GDP (thousands of current dollars)",1209314
"37061","Duplin, NC","1","Real GDP (thousands of chained 2012 dollars)",2191274
"37061","Duplin, NC","2","Chain-type quantity indexes for real GDP",105.213
"37061","Duplin, NC","3","Current-dollar GDP (thousands of current dollars)",2237844
"37063","Durham, NC","1","Real GDP (thousands of chained 2012 dollars)",33897699
"37063","Durham, NC","2","Chain-type quantity indexes for real GDP",107.012
"37063","Durham, NC","3","Current-dollar GDP (thousands of current dollars)",36647319
"37065","Edgecombe, NC","1","Real GDP (thousands of chained 2012 dollars)",1467042
"37065","Edgecombe, NC","2","Chain-type quantity indexes for real GDP",91.458
"37065","Edgecombe, NC","3","Current-dollar GDP (thousands of current dollars)",1592208
"37067","Forsyth, NC","1","Real GDP (thousands of chained 2012 dollars)",21293669
"37067","Forsyth, NC","2","Chain-type quantity indexes for real GDP",100.605
"37067","Forsyth, NC","3","Current-dollar GDP (thousands of current dollars)",23731639
"37069","Franklin, NC","1","Real GDP (thousands of chained 2012 dollars)",1195368
"37069","Franklin, NC","2","Chain-type quantity indexes for real GDP",101.561
"37069","Franklin, NC","3","Current-dollar GDP (thousands of current dollars)",1294218
"37071","Gaston, NC","1","Real GDP (thousands of chained 2012 dollars)",6331095
"37071","Gaston, NC","2","Chain-type quantity indexes for real GDP",103.385
"37071","Gaston, NC","3","Current-dollar GDP (thousands of current dollars)",7010277
"37073","Gates, NC","1","Real GDP (thousands of chained 2012 dollars)",144911
"37073","Gates, NC","2","Chain-type quantity indexes for real GDP",89.894
"37073","Gates, NC","3","Current-dollar GDP (thousands of current dollars)",159597
"37075","Graham, NC","1","Real GDP (thousands of chained 2012 dollars)",211268
"37075","Graham, NC","2","Chain-type quantity indexes for real GDP",100.202
"37075","Graham, NC","3","Current-dollar GDP (thousands of current dollars)",232760
"37077","Granville, NC","1","Real GDP (thousands of chained 2012 dollars)",2073674
"37077","Granville, NC","2","Chain-type quantity indexes for real GDP",92.537
"37077","Granville, NC","3","Current-dollar GDP (thousands of current dollars)",2212455
"37079","Greene, NC","1","Real GDP (thousands of chained 2012 dollars)",491428
"37079","Greene, NC","2","Chain-type quantity indexes for real GDP",117.456
"37079","Greene, NC","3","Current-dollar GDP (thousands of current dollars)",468385
"37081","Guilford, NC","1","Real GDP (thousands of chained 2012 dollars)",30328567
"37081","Guilford, NC","2","Chain-type quantity indexes for real GDP",103.899
"37081","Guilford, NC","3","Current-dollar GDP (thousands of current dollars)",33157790
"37083","Halifax, NC","1","Real GDP (thousands of chained 2012 dollars)",1376816
"37083","Halifax, NC","2","Chain-type quantity indexes for real GDP",94.784
"37083","Halifax, NC","3","Current-dollar GDP (thousands of current dollars)",1524403
"37085","Harnett, NC","1","Real GDP (thousands of chained 2012 dollars)",2071660
"37085","Harnett, NC","2","Chain-type quantity indexes for real GDP",108.293
"37085","Harnett, NC","3","Current-dollar GDP (thousands of current dollars)",2261020
"37087","Haywood, NC","1","Real GDP (thousands of chained 2012 dollars)",1520300
"37087","Haywood, NC","2","Chain-type quantity indexes for real GDP",100.781
"37087","Haywood, NC","3","Current-dollar GDP (thousands of current dollars)",1673055
"37089","Henderson, NC","1","Real GDP (thousands of chained 2012 dollars)",3994726
"37089","Henderson, NC","2","Chain-type quantity indexes for real GDP",127.016
"37089","Henderson, NC","3","Current-dollar GDP (thousands of current dollars)",4415834
"37091","Hertford, NC","1","Real GDP (thousands of chained 2012 dollars)",783188
"37091","Hertford, NC","2","Chain-type quantity indexes for real GDP",98.128
"37091","Hertford, NC","3","Current-dollar GDP (thousands of current dollars)",803720
"37093","Hoke, NC","1","Real GDP (thousands of chained 2012 dollars)",847554
"37093","Hoke, NC","2","Chain-type quantity indexes for real GDP",109.459
"37093","Hoke, NC","3","Current-dollar GDP (thousands of current dollars)",921542
"37095","Hyde, NC","1","Real GDP (thousands of chained 2012 dollars)",242303
"37095","Hyde, NC","2","Chain-type quantity indexes for real GDP",110.938
"37095","Hyde, NC","3","Current-dollar GDP (thousands of current dollars)",229404
"37097","Iredell, NC","1","Real GDP (thousands of chained 2012 dollars)",7260397
"37097","Iredell, NC","2","Chain-type quantity indexes for real GDP",112.449
"37097","Iredell, NC","3","Current-dollar GDP (thousands of current dollars)",7905217
"37099","Jackson, NC","1","Real GDP (thousands of chained 2012 dollars)",1245747
"37099","Jackson, NC","2","Chain-type quantity indexes for real GDP",112.151
"37099","Jackson, NC","3","Current-dollar GDP (thousands of current dollars)",1380926
"37101","Johnston, NC","1","Real GDP (thousands of chained 2012 dollars)",4290371
"37101","Johnston, NC","2","Chain-type quantity indexes for real GDP",107.519
"37101","Johnston, NC","3","Current-dollar GDP (thousands of current dollars)",4748146
"37103","Jones, NC","1","Real GDP (thousands of chained 2012 dollars)",181737
"37103","Jones, NC","2","Chain-type quantity indexes for real GDP",81.768
"37103","Jones, NC","3","Current-dollar GDP (thousands of current dollars)",186085
"37105","Lee, NC","1","Real GDP (thousands of chained 2012 dollars)",3090131
"37105","Lee, NC","2","Chain-type quantity indexes for real GDP",101.231
"37105","Lee, NC","3","Current-dollar GDP (thousands of current dollars)",3427003
"37107","Lenoir, NC","1","Real GDP (thousands of chained 2012 dollars)",2457167
"37107","Lenoir, NC","2","Chain-type quantity indexes for real GDP",98.482
"37107","Lenoir, NC","3","Current-dollar GDP (thousands of current dollars)",2688435
"37109","Lincoln, NC","1","Real GDP (thousands of chained 2012 dollars)",2012355
"37109","Lincoln, NC","2","Chain-type quantity indexes for real GDP",113.239
"37109","Lincoln, NC","3","Current-dollar GDP (thousands of current dollars)",2208191
"37111","McDowell, NC","1","Real GDP (thousands of chained 2012 dollars)",1261653
"37111","McDowell, NC","2","Chain-type quantity indexes for real GDP",93.243
"37111","McDowell, NC","3","Current-dollar GDP (thousands of current dollars)",1396869
"37113","Macon, NC","1","Real GDP (thousands of chained 2012 dollars)",964272
"37113","Macon, NC","2","Chain-type quantity indexes for real GDP",104.781
"37113","Macon, NC","3","Current-dollar GDP (thousands of current dollars)",1061905
"37115","Madison, NC","1","Real GDP (thousands of chained 2012 dollars)",358964
"37115","Madison, NC","2","Chain-type quantity indexes for real GDP",102.248
"37115","Madison, NC","3","Current-dollar GDP (thousands of current dollars)",394746
"37117","Martin, NC","1","Real GDP (thousands of chained 2012 dollars)",620081
"37117","Martin, NC","2","Chain-type quantity indexes for real GDP",90.334
"37117","Martin, NC","3","Current-dollar GDP (thousands of current dollars)",683286
"37119","Mecklenburg, NC","1","Real GDP (thousands of chained 2012 dollars)",92994049
"37119","Mecklenburg, NC","2","Chain-type quantity indexes for real GDP",108.473
"37119","Mecklenburg, NC","3","Current-dollar GDP (thousands of current dollars)",103963197
"37121","Mitchell, NC","1","Real GDP (thousands of chained 2012 dollars)",427702
"37121","Mitchell, NC","2","Chain-type quantity indexes for real GDP",98.623
"37121","Mitchell, NC","3","Current-dollar GDP (thousands of current dollars)",449744
"37123","Montgomery, NC","1","Real GDP (thousands of chained 2012 dollars)",849711
"37123","Montgomery, NC","2","Chain-type quantity indexes for real GDP",114.057
"37123","Montgomery, NC","3","Current-dollar GDP (thousands of current dollars)",905970
"37125","Moore, NC","1","Real GDP (thousands of chained 2012 dollars)",3030381
"37125","Moore, NC","2","Chain-type quantity indexes for real GDP",111.799
"37125","Moore, NC","3","Current-dollar GDP (thousands of current dollars)",3290658
"37127","Nash, NC","1","Real GDP (thousands of chained 2012 dollars)",7692590
"37127","Nash, NC","2","Chain-type quantity indexes for real GDP",194.199
"37127","Nash, NC","3","Current-dollar GDP (thousands of current dollars)",8572776
"37129","New Hanover, NC","1","Real GDP (thousands of chained 2012 dollars)",11688995
"37129","New Hanover, NC","2","Chain-type quantity indexes for real GDP",124.668
"37129","New Hanover, NC","3","Current-dollar GDP (thousands of current dollars)",12786858
"37131","Northampton, NC","1","Real GDP (thousands of chained 2012 dollars)",479657
"37131","Northampton, NC","2","Chain-type quantity indexes for real GDP",93.086
"37131","Northampton, NC","3","Current-dollar GDP (thousands of current dollars)",523208
"37133","Onslow, NC","1","Real GDP (thousands of chained 2012 dollars)",8207955
"37133","Onslow, NC","2","Chain-type quantity indexes for real GDP",99.654
"37133","Onslow, NC","3","Current-dollar GDP (thousands of current dollars)",8769955
"37135","Orange, NC","1","Real GDP (thousands of chained 2012 dollars)",7223097
"37135","Orange, NC","2","Chain-type quantity indexes for real GDP",108.026
"37135","Orange, NC","3","Current-dollar GDP (thousands of current dollars)",7979408
"37137","Pamlico, NC","1","Real GDP (thousands of chained 2012 dollars)",266239
"37137","Pamlico, NC","2","Chain-type quantity indexes for real GDP",95.641
"37137","Pamlico, NC","3","Current-dollar GDP (thousands of current dollars)",287076
"37139","Pasquotank, NC","1","Real GDP (thousands of chained 2012 dollars)",1397687
"37139","Pasquotank, NC","2","Chain-type quantity indexes for real GDP",99.012
"37139","Pasquotank, NC","3","Current-dollar GDP (thousands of current dollars)",1530174
"37141","Pender, NC","1","Real GDP (thousands of chained 2012 dollars)",1099411
"37141","Pender, NC","2","Chain-type quantity indexes for real GDP",110.964
"37141","Pender, NC","3","Current-dollar GDP (thousands of current dollars)",1170079
"37143","Perquimans, NC","1","Real GDP (thousands of chained 2012 dollars)",202571
"37143","Perquimans, NC","2","Chain-type quantity indexes for real GDP",88.447
"37143","Perquimans, NC","3","Current-dollar GDP (thousands of current dollars)",219084
"37145","Person, NC","1","Real GDP (thousands of chained 2012 dollars)",1429239
"37145","Person, NC","2","Chain-type quantity indexes for real GDP",76.747
"37145","Person, NC","3","Current-dollar GDP (thousands of current dollars)",1545778
"37147","Pitt, NC","1","Real GDP (thousands of chained 2012 dollars)",7534598
"37147","Pitt, NC","2","Chain-type quantity indexes for real GDP",106.399
"37147","Pitt, NC","3","Current-dollar GDP (thousands of current dollars)",8301685
"37149","Polk, NC","1","Real GDP (thousands of chained 2012 dollars)",462178
"37149","Polk, NC","2","Chain-type quantity indexes for real GDP",107.129
"37149","Polk, NC","3","Current-dollar GDP (thousands of current dollars)",501318
"37151","Randolph, NC","1","Real GDP (thousands of chained 2012 dollars)",3857985
"37151","Randolph, NC","2","Chain-type quantity indexes for real GDP",101.800
"37151","Randolph, NC","3","Current-dollar GDP (thousands of current dollars)",4195218
"37153","Richmond, NC","1","Real GDP (thousands of chained 2012 dollars)",1770417
"37153","Richmond, NC","2","Chain-type quantity indexes for real GDP",102.679
"37153","Richmond, NC","3","Current-dollar GDP (thousands of current dollars)",1891702
"37155","Robeson, NC","1","Real GDP (thousands of chained 2012 dollars)",2996269
"37155","Robeson, NC","2","Chain-type quantity indexes for real GDP",99.484
"37155","Robeson, NC","3","Current-dollar GDP (thousands of current dollars)",3309600
"37157","Rockingham, NC","1","Real GDP (thousands of chained 2012 dollars)",2966286
"37157","Rockingham, NC","2","Chain-type quantity indexes for real GDP",84.968
"37157","Rockingham, NC","3","Current-dollar GDP (thousands of current dollars)",3295804
"37159","Rowan, NC","1","Real GDP (thousands of chained 2012 dollars)",4633194
"37159","Rowan, NC","2","Chain-type quantity indexes for real GDP",103.289
"37159","Rowan, NC","3","Current-dollar GDP (thousands of current dollars)",5062174
"37161","Rutherford, NC","1","Real GDP (thousands of chained 2012 dollars)",1578507
"37161","Rutherford, NC","2","Chain-type quantity indexes for real GDP",99.640
"37161","Rutherford, NC","3","Current-dollar GDP (thousands of current dollars)",1723386
"37163","Sampson, NC","1","Real GDP (thousands of chained 2012 dollars)",2121400
"37163","Sampson, NC","2","Chain-type quantity indexes for real GDP",111.118
"37163","Sampson, NC","3","Current-dollar GDP (thousands of current dollars)",2072275
"37165","Scotland, NC","1","Real GDP (thousands of chained 2012 dollars)",943861
"37165","Scotland, NC","2","Chain-type quantity indexes for real GDP",99.019
"37165","Scotland, NC","3","Current-dollar GDP (thousands of current dollars)",1035262
"37167","Stanly, NC","1","Real GDP (thousands of chained 2012 dollars)",1669552
"37167","Stanly, NC","2","Chain-type quantity indexes for real GDP",107.884
"37167","Stanly, NC","3","Current-dollar GDP (thousands of current dollars)",1823561
"37169","Stokes, NC","1","Real GDP (thousands of chained 2012 dollars)",1085314
"37169","Stokes, NC","2","Chain-type quantity indexes for real GDP",78.611
"37169","Stokes, NC","3","Current-dollar GDP (thousands of current dollars)",1168632
"37171","Surry, NC","1","Real GDP (thousands of chained 2012 dollars)",2350239
"37171","Surry, NC","2","Chain-type quantity indexes for real GDP",111.275
"37171","Surry, NC","3","Current-dollar GDP (thousands of current dollars)",2559827
"37173","Swain, NC","1","Real GDP (thousands of chained 2012 dollars)",520435
"37173","Swain, NC","2","Chain-type quantity indexes for real GDP",107.078
"37173","Swain, NC","3","Current-dollar GDP (thousands of current dollars)",579308
"37175","Transylvania, NC","1","Real GDP (thousands of chained 2012 dollars)",926855
"37175","Transylvania, NC","2","Chain-type quantity indexes for real GDP",119.885
"37175","Transylvania, NC","3","Current-dollar GDP (thousands of current dollars)",997909
"37177","Tyrrell, NC","1","Real GDP (thousands of chained 2012 dollars)",115497
"37177","Tyrrell, NC","2","Chain-type quantity indexes for real GDP",90.070
"37177","Tyrrell, NC","3","Current-dollar GDP (thousands of current dollars)",118238
"37179","Union, NC","1","Real GDP (thousands of chained 2012 dollars)",5833726
"37179","Union, NC","2","Chain-type quantity indexes for real GDP",108.817
"37179","Union, NC","3","Current-dollar GDP (thousands of current dollars)",6224288
"37181","Vance, NC","1","Real GDP (thousands of chained 2012 dollars)",1215038
"37181","Vance, NC","2","Chain-type quantity indexes for real GDP",100.963
"37181","Vance, NC","3","Current-dollar GDP (thousands of current dollars)",1320697
"37183","Wake, NC","1","Real GDP (thousands of chained 2012 dollars)",64182144
"37183","Wake, NC","2","Chain-type quantity indexes for real GDP",122.754
"37183","Wake, NC","3","Current-dollar GDP (thousands of current dollars)",68301835
"37185","Warren, NC","1","Real GDP (thousands of chained 2012 dollars)",327648
"37185","Warren, NC","2","Chain-type quantity indexes for real GDP",93.816
"37185","Warren, NC","3","Current-dollar GDP (thousands of current dollars)",353171
"37187","Washington, NC","1","Real GDP (thousands of chained 2012 dollars)",252520
"37187","Washington, NC","2","Chain-type quantity indexes for real GDP",87.331
"37187","Washington, NC","3","Current-dollar GDP (thousands of current dollars)",278236
"37189","Watauga, NC","1","Real GDP (thousands of chained 2012 dollars)",1839582
"37189","Watauga, NC","2","Chain-type quantity indexes for real GDP",106.313
"37189","Watauga, NC","3","Current-dollar GDP (thousands of current dollars)",2022020
